| 0.025 | N = 12800 | 23.980070932669016714 | 21.441875
| 0.026000000000000002276 | N = 12800 | 23.086668388515754325 | 20.61328125
| 0.027000000000000003164 | N = 12800 | 22.215254372392637483 | 19.81625
| 0.028000000000000004052 | N = 12800 | 21.423333994539856152 | 19.093515625
| 0.02900000000000000494 | N = 12800 | 20.68609487060748709 | 18.41390625
| 0.030000000000000005829 | N = 12800 | 19.98085492892242186 | 17.768203125
| 0.031000000000000006717 | N = 12800 | 19.314141031367280454 | 17.156328125
| 0.032000000000000007605 | N = 12800 | 18.734964221671837896 | 16.630078125
| 0.033000000000000008493 | N = 12800 | 18.159778851222695797 | 16.100078125
| 0.034000000000000009381 | N = 12800 | 17.594736817005331667 | 15.580625
| 0.03500000000000001027 | N = 12800 | 17.107114294195257389 | 15.135703125
| 0.036000000000000011158 | N = 12800 | 16.653538364501553611 | 14.712890625
| 0.037000000000000012046 | N = 12800 | 16.20197482834366684 | 14.3065625
| 0.038000000000000012934 | N = 12800 | 15.76085775455818386 | 13.902109375
| 0.039000000000000013822 | N = 12800 | 15.368313323357717948 | 13.541015625
| 0.04000000000000001471 | N = 12800 | 14.94733896459228897 | 13.155625
| 0.041000000000000015599 | N = 12800 | 14.601533286436329042 | 12.841796875
| 0.042000000000000016487 | N = 12800 | 14.260045381962120664 | 12.528515625
| 0.043000000000000017375 | N = 12800 | 13.918718436216881382 | 12.217109375
| 0.044000000000000018263 | N = 12800 | 13.598545732124971669 | 11.9196875
| 0.045000000000000019151 | N = 12800 | 13.299521601295713857 | 11.645390625
| 0.04600000000000002004 | N = 12800 | 13.014197473168622982 | 11.383125
| 0.047000000000000020928 | N = 12800 | 12.743239134431084107 | 11.13859375
| 0.048000000000000021816 | N = 12800 | 12.472954401614730953 | 10.886796875
| 0.049000000000000022704 | N = 12800 | 12.212095630648275199 | 10.65
