| 1 | N = 100 | 25.270160931965800865
| 2 | N = 200 | 23.807155910253894674
| 3 | N = 400 | 24.159465027590585006
| 4 | N = 800 | 24.723404774095960927
| 5 | N = 1600 | 24.303492226988360043
| 6 | N = 3200 | 24.25970894365455233
| 7 | N = 6400 | 24.033492107672406299
| 8 | N = 12800 | 23.980070932669016714
| 9 | N = 25600 | 23.987120510234527072
| 10 | N = 51200 | 23.99508113548325854
