| 1 | N = 1000 | 23.793759121212151987
| 2 | N = 3000 | 23.849058692425870988
| 3 | N = 9000 | 23.997949353835187724
| 4 | N = 27000 | 23.985775538609843841
| 5 | N = 81000 | 23.988030205285687658
| 6 | N = 243000 | 23.988697576258549007
| 7 | N = 729000 | 23.988027002580285661
| 8 | N = 2187000 | 23.98826562213962934
