| 1 | N = 1000 | 23.793759121212151987
| 2 | N = 2000 | 24.106243520748450351
| 3 | N = 4000 | 24.125982931443407172
| 4 | N = 8000 | 23.991008614678690382
| 5 | N = 16000 | 23.990519583280802059
| 6 | N = 32000 | 23.985214705724238577
| 7 | N = 64000 | 23.99228745625619314
| 8 | N = 128000 | 23.989273296218794025
| 9 | N = 256000 | 23.989877654930880622
| 10 | N = 512000 | 23.989034899843716002
